日期Date,收盘Close
2022-10-11,3721.99
2022-10-12,3765.9
2022-10-13,3751.93
2022-10-14,3794.52
2022-10-17,3795.23
2022-10-18,3796.69
2022-10-19,3770.37
2022-10-20,3753.25
2022-10-21,3763.21
2022-10-24,3694.28
2022-10-25,3682.86
2022-10-26,3684.93
2022-10-27,3704.75
2022-10-28,3633.33
2022-10-31,3598.19
2022-11-01,3640.71
2022-11-02,3652.86
2022-11-03,3636.9
2022-11-04,3683.04
2022-11-07,3693.75
2022-11-08,3695.59
2022-11-09,3698.13
2022-11-10,3706.61
2022-11-11,3763.42
2022-11-14,3787.88
2022-11-15,3814.34
2022-11-16,3801.14
2022-11-17,3813.51
2022-11-18,3804.35
2022-11-21,3793.87
2022-11-22,3832.4
2022-11-23,3847.09
2022-11-24,3856.14
2022-11-25,3906.46
2022-11-28,3894.36
2022-11-29,3979.41
2022-11-30,3978.72
2022-12-01,3959.88
2022-12-02,3956.61
2022-12-05,4058.42
2022-12-06,4034.96
2022-12-07,4031.8
2022-12-08,4035.7
2022-12-09,4010.08
2022-12-12,3971.15
2022-12-13,3992.35
2022-12-14,3973.67
2022-12-15,3939.28
2022-12-16,3966.53
2022-12-19,3883.54
2022-12-20,3850.81
2022-12-21,3854.96
2022-12-22,3834.13
2022-12-23,3820.41
2022-12-26,3814.66
2022-12-27,3856.28
2022-12-28,3862.61
2022-12-29,3841.5
2022-12-30,3879.12
2023-01-03,3902.16
2023-01-04,3934.91
2023-01-05,3934.71
2023-01-06,3922.1
2023-01-09,3922.89
2023-01-10,3895.85
2023-01-11,3897.76
2023-01-12,3893.97
2023-01-13,3935.82
2023-01-16,3954.64
2023-01-17,3945.5
2023-01-18,3956.95
2023-01-19,3972.0
2023-01-20,4003.28
2023-01-30,4006.35
2023-01-31,4008.51
2023-02-01,4030.64
2023-02-02,4014.14
2023-02-03,3986.94
2023-02-06,3971.69
2023-02-07,3990.5
2023-02-08,3969.13
2023-02-09,3997.5
2023-02-10,4005.04
2023-02-13,4010.14
2023-02-14,4017.03
2023-02-15,3999.81
2023-02-16,3976.61
2023-02-17,3967.97
2023-02-20,4044.37
2023-02-21,4071.04
2023-02-22,4067.03
2023-02-23,4075.79
2023-02-24,4064.31
2023-02-27,4048.44
2023-02-28,4076.58
2023-03-01,4107.38
2023-03-02,4131.66
2023-03-03,4172.7
2023-03-06,4170.65
2023-03-07,4157.25
2023-03-08,4158.54
2023-03-09,4150.13
2023-03-10,4084.15
2023-03-13,4145.31
2023-03-14,4113.98
2023-03-15,4173.25
2023-03-16,4164.99
2023-03-17,4203.56
2023-03-20,4187.51
2023-03-21,4184.82
2023-03-22,4210.21
2023-03-23,4220.07
2023-03-24,4176.59
2023-03-27,4132.05
2023-03-28,4155.4
2023-03-29,4131.5
2023-03-30,4141.14
2023-03-31,4156.22
2023-04-03,4185.59
2023-04-04,4235.55
2023-04-06,4213.83
2023-04-07,4210.22
2023-04-10,4208.28
2023-04-11,4241.8
2023-04-12,4302.01
2023-04-13,4300.59
2023-04-14,4305.37
2023-04-17,4365.36
2023-04-18,4388.13
2023-04-19,4383.86
2023-04-20,4414.73
2023-04-21,4366.42
2023-04-24,4388.57
2023-04-25,4430.0
2023-04-26,4428.4
2023-04-27,4473.22
2023-04-28,4556.63
2023-05-04,4722.37
2023-05-05,4743.0
2023-05-08,4869.64
2023-05-09,4798.44
2023-05-10,4696.97
2023-05-11,4671.16
2023-05-12,4633.92
2023-05-15,4625.51
2023-05-16,4583.06
2023-05-17,4577.39
2023-05-18,4616.19
2023-05-19,4541.42
2023-05-22,4534.12
2023-05-23,4462.37
2023-05-24,4397.53
2023-05-25,4383.31
2023-05-26,4432.79
2023-05-29,4476.76
2023-05-30,4492.0
2023-05-31,4475.2
2023-06-01,4481.54
2023-06-02,4476.95
2023-06-05,4513.26
2023-06-06,4487.88
2023-06-07,4533.26
2023-06-08,4571.61
2023-06-09,4574.0
2023-06-12,4532.28
2023-06-13,4517.06
2023-06-14,4490.83
2023-06-15,4494.58
2023-06-16,4489.84
2023-06-19,4441.9
2023-06-20,4415.2
2023-06-21,4390.4
2023-06-26,4324.81
2023-06-27,4403.47
2023-06-28,4428.23
2023-06-29,4427.76
2023-06-30,4448.14
2023-07-03,4496.08
2023-07-04,4468.84
2023-07-05,4462.95
2023-07-06,4441.89
2023-07-07,4461.45
2023-07-10,4469.43
2023-07-11,4483.97
2023-07-12,4457.51
2023-07-13,4518.63
2023-07-14,4522.47
2023-07-17,4515.22
2023-07-18,4506.77
